date;US0003M Index;GB3 Govt;ted
2002-07-22;1,85438;1,705;0,14938
2002-07-23;1,85125;1,695;0,15625
2002-07-24;1,82000;1,685;0,13500
2002-07-25;1,82750;1,685;0,14250
2002-07-26;1,81000;1,685;0,12500
2002-07-29;1,81000;1,705;0,10500
2002-07-30;1,82250;1,706;0,11650
2002-07-31;1,82375;1,695;0,12875
2002-08-01;1,81250;1,675;0,13750
2002-08-02;1,80000;1,623;0,17700
2002-08-05;1,77000;1,634;0,13600
2002-08-06;1,75750;1,644;0,11350
2002-08-07;1,76000;1,583;0,17700
2002-08-08;1,74250;1,603;0,13950
2002-08-09;1,75250;1,613;0,13950
2002-08-12;1,75000;1,630;0,12000
2002-08-13;1,75000;1,614;0,13600
2002-08-14;1,73313;1,634;0,09913
2002-08-15;1,75750;1,613;0,14450
2002-08-16;1,76000;1,613;0,14700
2002-08-19;1,77000;1,644;0,12600
2002-08-20;1,77000;1,614;0,15600
2002-08-21;1,77000;1,624;0,14600
2002-08-22;1,78000;1,644;0,13600
2002-08-23;1,79625;1,644;0,15225
2002-08-26;1,79625;1,654;0,14225
2002-08-27;1,80000;1,675;0,12500
2002-08-28;1,82000;1,665;0,15500
2002-08-29;1,81375;1,665;0,14875
2002-08-30;1,80625;1,675;0,13125
2002-09-02;1,80875;1,674;0,13475
2002-09-03;1,80188;1,633;0,16888
2002-09-04;1,78250;1,624;0,15850
2002-09-05;1,78000;1,603;0,17700
2002-09-06;1,77500;1,654;0,12100
2002-09-09;1,80125;1,674;0,12725
2002-09-10;1,81625;1,675;0,14125
2002-09-11;1,81938;1,685;0,13438
2002-09-12;1,82625;1,685;0,14125
2002-09-13;1,82000;1,675;0,14500
2002-09-16;1,82000;1,705;0,11500
2002-09-17;1,83000;1,685;0,14500
2002-09-18;1,82000;1,675;0,14500
2002-09-19;1,82000;1,644;0,17600
2002-09-20;1,80000;1,644;0,15600
2002-09-23;1,79625;1,644;0,15225
2002-09-24;1,79438;1,644;0,15038
2002-09-25;1,79063;1,654;0,13663
2002-09-26;1,79813;1,644;0,15413
2002-09-27;1,80625;1,613;0,19325
2002-09-30;1,79000;1,552;0,23800
2002-10-01;1,76188;1,583;0,17888
2002-10-02;1,77000;1,562;0,20800
2002-10-03;1,76000;1,562;0,19800
2002-10-04;1,76000;1,603;0,15700
2002-10-07;1,76000;1,613;0,14700
2002-10-08;1,76563;1,603;0,16263
2002-10-09;1,77000;1,542;0,22800
2002-10-10;1,76375;1,573;0,19075
2002-10-11;1,77500;1,572;0,20300
2002-10-14;1,78000;1,572;0,20800
2002-10-15;1,80250;1,654;0,14850
2002-10-16;1,82250;1,654;0,16850
2002-10-17;1,84000;1,685;0,15500
2002-10-18;1,82750;1,664;0,16350
2002-10-21;1,82625;1,685;0,14125
2002-10-22;1,84000;1,685;0,15500
2002-10-23;1,83875;1,665;0,17375
2002-10-24;1,83000;1,654;0,17600
2002-10-25;1,82000;1,634;0,18600
2002-10-28;1,77750;1,593;0,18450
2002-10-29;1,76000;1,501;0,25900
2002-10-30;1,70688;1,491;0,21588
2002-10-31;1,68625;1,450;0,23625
2002-11-01;1,65875;1,419;0,23975
2002-11-04;1,63375;1,429;0,20475
2002-11-05;1,62000;1,419;0,20100
2002-11-06;1,61000;1,225;0,38500
2002-11-07;1,39500;1,215;0,18000
2002-11-08;1,39500;1,215;0,18000
2002-11-11;1,39750;1,216;0,18150
2002-11-12;1,40000;1,215;0,18500
2002-11-13;1,40000;1,205;0,19500
2002-11-14;1,40500;1,215;0,19000
2002-11-15;1,42031;1,215;0,20531
2002-11-18;1,42000;1,215;0,20500
2002-11-19;1,42000;1,215;0,20500
2002-11-20;1,42000;1,215;0,20500
2002-11-21;1,42375;1,215;0,20875
2002-11-22;1,42625;1,215;0,21125
2002-11-25;1,43000;1,225;0,20500
2002-11-26;1,42750;1,226;0,20150
2002-11-27;1,42000;1,225;0,19500
2002-11-28;1,42563;1,225;0,20063
2002-11-29;1,42500;1,215;0,21000
2002-12-02;1,42250;1,225;0,19750
2002-12-03;1,42125;1,226;0,19525
2002-12-04;1,42000;1,215;0,20500
2002-12-05;1,42000;1,205;0,21500
2002-12-06;1,42000;1,205;0,21500
2002-12-09;1,41125;1,215;0,19625
2002-12-10;1,41000;1,215;0,19500
2002-12-11;1,41000;1,205;0,20500
2002-12-12;1,41000;1,205;0,20500
2002-12-13;1,41000;1,205;0,20500
2002-12-16;1,41000;1,225;0,18500
2002-12-17;1,41000;1,215;0,19500
2002-12-18;1,41000;1,205;0,20500
2002-12-19;1,40000;1,195;0,20500
2002-12-20;1,40000;1,195;0,20500
2002-12-23;1,40000;1,174;0,22600
2002-12-24;1,40000;1,185;0,21500
2002-12-25;1,40000;1,177;0,22300
2002-12-26;1,40000;1,174;0,22600
2002-12-27;1,40000;1,154;0,24600
2002-12-30;1,38000;1,195;0,18500
2002-12-31;1,38000;1,195;0,18500
2003-01-01;1,38000;1,195;0,18500
2003-01-02;1,38000;1,205;0,17500
2003-01-03;1,39000;1,215;0,17500
2003-01-06;1,38875;1,195;0,19375
2003-01-07;1,38750;1,195;0,19250
2003-01-08;1,38000;1,185;0,19500
2003-01-09;1,38000;1,195;0,18500
2003-01-10;1,38000;1,195;0,18500
2003-01-13;1,37563;1,184;0,19163
2003-01-14;1,37313;1,195;0,17813
2003-01-15;1,37000;1,185;0,18500
2003-01-16;1,37000;1,174;0,19600
2003-01-17;1,36875;1,174;0,19475
2003-01-20;1,36375;1,174;0,18975
2003-01-21;1,36250;1,164;0,19850
2003-01-22;1,36000;1,164;0,19600
2003-01-23;1,35250;1,164;0,18850
2003-01-24;1,34938;1,144;0,20538
2003-01-27;1,34125;1,164;0,17725
2003-01-28;1,34000;1,175;0,16500
2003-01-29;1,34000;1,174;0,16600
2003-01-30;1,35000;1,164;0,18600
2003-01-31;1,35000;1,174;0,17600
2003-02-03;1,35000;1,174;0,17600
2003-02-04;1,35000;1,164;0,18600
2003-02-05;1,34875;1,164;0,18475
2003-02-06;1,35000;1,164;0,18600
2003-02-07;1,35000;1,164;0,18600
2003-02-10;1,34938;1,174;0,17538
2003-02-11;1,35000;1,175;0,17500
2003-02-12;1,34000;1,164;0,17600
2003-02-13;1,34000;1,164;0,17600
2003-02-14;1,34000;1,174;0,16600
2003-02-17;1,34000;1,166;0,17400
2003-02-18;1,34000;1,174;0,16600
2003-02-19;1,34000;1,174;0,16600
2003-02-20;1,34000;1,185;0,15500
2003-02-21;1,34000;1,185;0,15500
2003-02-24;1,34000;1,195;0,14500
2003-02-25;1,34000;1,195;0,14500
2003-02-26;1,34000;1,195;0,14500
2003-02-27;1,33875;1,195;0,14375
2003-02-28;1,34000;1,195;0,14500
2003-03-03;1,33875;1,184;0,15475
2003-03-04;1,33063;1,185;0,14563
2003-03-05;1,32250;1,174;0,14850
2003-03-06;1,31750;1,164;0,15350
2003-03-07;1,31469;1,113;0,20169
2003-03-10;1,26250;1,072;0,19050
2003-03-11;1,23125;1,083;0,14825
2003-03-12;1,23000;1,083;0,14700
2003-03-13;1,25875;1,134;0,12475
2003-03-14;1,27875;1,123;0,15575
2003-03-17;1,26063;1,144;0,11663
2003-03-18;1,27000;1,154;0,11600
2003-03-19;1,28625;1,154;0,13225
2003-03-20;1,29000;1,154;0,13600
2003-03-21;1,29000;1,174;0,11600
2003-03-24;1,29000;1,174;0,11600
2003-03-25;1,29000;1,175;0,11500
2003-03-26;1,29000;1,164;0,12600
2003-03-27;1,29000;1,144;0,14600
2003-03-28;1,29000;1,123;0,16700
2003-03-31;1,27875;1,113;0,16575
2003-04-01;1,27750;1,113;0,16450
2003-04-02;1,28000;1,123;0,15700
2003-04-03;1,27875;1,103;0,17575
2003-04-04;1,27750;1,103;0,17450
2003-04-07;1,29000;1,154;0,13600
2003-04-08;1,29000;1,144;0,14600
2003-04-09;1,28625;1,123;0,16325
2003-04-10;1,28000;1,134;0,14600
2003-04-11;1,28875;1,164;0,12475
2003-04-14;1,30125;1,174;0,12725
2003-04-15;1,32000;1,175;0,14500
2003-04-16;1,32938;1,164;0,16538
2003-04-17;1,32000;1,174;0,14600
2003-04-18;1,32000;1,164;0,15600
2003-04-21;1,32000;1,174;0,14600
2003-04-22;1,32000;1,164;0,15600
2003-04-23;1,32000;1,164;0,15600
2003-04-24;1,32000;1,144;0,17600
2003-04-25;1,31125;1,134;0,17725
2003-04-28;1,29875;1,134;0,16475
2003-04-29;1,31000;1,134;0,17600
2003-04-30;1,31000;1,113;0,19700
2003-05-01;1,30000;1,093;0,20700
2003-05-02;1,29000;1,123;0,16700
2003-05-05;1,29000;1,103;0,18700
2003-05-06;1,29000;1,103;0,18700
2003-05-07;1,28000;1,103;0,17700
2003-05-08;1,28125;1,093;0,18825
2003-05-09;1,29000;1,103;0,18700
2003-05-12;1,29000;1,072;0,21800
2003-05-13;1,29000;1,073;0,21700
2003-05-14;1,29000;1,032;0,25800
2003-05-15;1,29000;1,052;0,23800
2003-05-16;1,29000;1,032;0,25800
2003-05-19;1,27875;1,052;0,22675
2003-05-20;1,28000;1,021;0,25900
2003-05-21;1,27000;1,073;0,19700
2003-05-22;1,28000;1,072;0,20800
2003-05-23;1,28000;1,072;0,20800
2003-05-26;1,28000;1,072;0,20800
2003-05-27;1,28000;1,082;0,19800
2003-05-28;1,28000;1,093;0,18700
2003-05-29;1,28000;1,093;0,18700
2003-05-30;1,28000;1,103;0,17700
2003-06-02;1,28000;1,123;0,15700
2003-06-03;1,28000;1,086;0,19400
2003-06-04;1,25750;1,045;0,21250
2003-06-05;1,24000;1,045;0,19500
2003-06-06;1,20688;1,045;0,16188
2003-06-09;1,20000;1,024;0,17600
2003-06-10;1,18000;0,973;0,20700
2003-06-11;1,14000;0,932;0,20800
2003-06-12;1,11875;0,912;0,20675
2003-06-13;1,08750;0,851;0,23650
2003-06-16;1,06000;0,861;0,19900
2003-06-17;1,05500;0,892;0,16300
2003-06-18;1,06500;0,881;0,18400
2003-06-19;1,02750;0,810;0,21750
2003-06-20;1,02000;0,820;0,20000
2003-06-23;1,01625;0,830;0,18625
2003-06-24;1,00875;0,820;0,18875
2003-06-25;1,00000;0,912;0,08800
2003-06-26;1,10000;0,881;0,21900
2003-06-27;1,11375;0,861;0,25275
2003-06-30;1,11625;0,851;0,26525
2003-07-01;1,11000;0,881;0,22900
2003-07-02;1,11000;0,861;0,24900
2003-07-03;1,11000;0,851;0,25900
2003-07-04;1,11000;0,861;0,24900
2003-07-07;1,11000;0,891;0,21900
2003-07-08;1,11000;0,902;0,20800
2003-07-09;1,11000;0,881;0,22900
2003-07-10;1,11000;0,881;0,22900
2003-07-11;1,10563;0,881;0,22463
2003-07-14;1,10313;0,891;0,21213
2003-07-15;1,10000;0,902;0,19800
2003-07-16;1,11000;0,902;0,20800
2003-07-17;1,11000;0,892;0,21800
2003-07-18;1,11000;0,891;0,21900
2003-07-21;1,11000;0,902;0,20800
2003-07-22;1,11000;0,922;0,18800
2003-07-23;1,11000;0,912;0,19800
2003-07-24;1,11000;0,912;0,19800
2003-07-25;1,11000;0,922;0,18800
2003-07-28;1,11000;0,953;0,15700
2003-07-29;1,11000;0,984;0,12600
2003-07-30;1,11625;0,963;0,15325
2003-07-31;1,11438;0,943;0,17138
2003-08-01;1,14125;0,932;0,20925
2003-08-04;1,14000;0,963;0,17700
2003-08-05;1,13875;0,953;0,18575
2003-08-06;1,14000;0,943;0,19700
2003-08-07;1,13688;0,932;0,20488
2003-08-08;1,13000;0,963;0,16700
2003-08-11;1,13000;0,943;0,18700
2003-08-12;1,13000;0,943;0,18700
2003-08-13;1,13000;0,943;0,18700
2003-08-14;1,13000;0,953;0,17700
2003-08-15;1,13000;0,953;0,17700
2003-08-18;1,13000;0,953;0,17700
2003-08-19;1,13000;0,953;0,17700
2003-08-20;1,13000;0,953;0,17700
2003-08-21;1,13000;0,963;0,16700
2003-08-22;1,14000;0,973;0,16700
2003-08-25;1,14000;0,994;0,14600
2003-08-26;1,14000;0,994;0,14600
2003-08-27;1,14000;0,994;0,14600
2003-08-28;1,14000;0,973;0,16700
2003-08-29;1,14000;0,973;0,16700
2003-09-01;1,14000;0,973;0,16700
2003-09-02;1,14000;0,963;0,17700
2003-09-03;1,14563;0,973;0,17263
2003-09-04;1,14625;0,963;0,18325
2003-09-05;1,14219;0,943;0,19919
2003-09-08;1,14000;0,953;0,18700
2003-09-09;1,14000;0,953;0,18700
2003-09-10;1,14000;0,953;0,18700
2003-09-11;1,14000;0,953;0,18700
2003-09-12;1,14000;0,953;0,18700
2003-09-15;1,14000;0,943;0,19700
2003-09-16;1,14000;0,953;0,18700
2003-09-17;1,14000;0,943;0,19700
2003-09-18;1,14000;0,953;0,18700
2003-09-19;1,14000;0,943;0,19700
2003-09-22;1,14000;0,932;0,20800
2003-09-23;1,14000;0,943;0,19700
2003-09-24;1,14000;0,932;0,20800
2003-09-25;1,14000;0,932;0,20800
2003-09-26;1,14000;0,943;0,19700
2003-09-29;1,16000;0,943;0,21700
2003-09-30;1,16000;0,943;0,21700
2003-10-01;1,15000;0,943;0,20700
2003-10-02;1,15000;0,932;0,21800
2003-10-03;1,15000;0,932;0,21800
2003-10-06;1,15000;0,922;0,22800
2003-10-07;1,15000;0,912;0,23800
2003-10-08;1,15000;0,892;0,25800
2003-10-09;1,15000;0,902;0,24800
2003-10-10;1,15000;0,902;0,24800
2003-10-13;1,15000;0,902;0,24800
2003-10-14;1,15000;0,902;0,24800
2003-10-15;1,15625;0,922;0,23425
2003-10-16;1,16000;0,922;0,23800
2003-10-17;1,17000;0,922;0,24800
2003-10-20;1,17000;0,932;0,23800
2003-10-21;1,17000;0,953;0,21700
2003-10-22;1,17000;0,953;0,21700
2003-10-23;1,16063;0,943;0,21763
2003-10-24;1,16313;0,943;0,22013
2003-10-27;1,16125;0,963;0,19825
2003-10-28;1,16938;0,953;0,21638
2003-10-29;1,16000;0,953;0,20700
2003-10-30;1,16250;0,953;0,20950
2003-10-31;1,16938;0,953;0,21638
2003-11-03;1,17000;0,932;0,23800
2003-11-04;1,17000;0,943;0,22700
2003-11-05;1,17000;0,953;0,21700
2003-11-06;1,17000;0,943;0,22700
2003-11-07;1,17063;0,953;0,21763
2003-11-10;1,18000;0,942;0,23800
2003-11-11;1,18000;0,943;0,23700
2003-11-12;1,18000;0,943;0,23700
2003-11-13;1,18000;0,953;0,22700
2003-11-14;1,17125;0,953;0,21825
2003-11-17;1,17000;0,943;0,22700
2003-11-18;1,17000;0,953;0,21700
2003-11-19;1,17000;0,943;0,22700
2003-11-20;1,17000;0,943;0,22700
2003-11-21;1,17000;0,932;0,23800
2003-11-24;1,17000;0,932;0,23800
2003-11-25;1,17000;0,932;0,23800
2003-11-26;1,17000;0,932;0,23800
2003-11-27;1,17313;0,932;0,24113
2003-11-28;1,17188;0,932;0,23988
2003-12-01;1,17813;0,912;0,26613
2003-12-02;1,18000;0,932;0,24800
2003-12-03;1,18000;0,932;0,24800
2003-12-04;1,18000;0,912;0,26800
2003-12-05;1,18000;0,912;0,26800
2003-12-08;1,17125;0,912;0,25925
2003-12-09;1,17000;0,912;0,25800
2003-12-10;1,17000;0,902;0,26800
2003-12-11;1,17000;0,892;0,27800
2003-12-12;1,16813;0,891;0,27713
2003-12-15;1,17000;0,891;0,27900
2003-12-16;1,17000;0,902;0,26800
2003-12-17;1,17000;0,892;0,27800
2003-12-18;1,17000;0,881;0,28900
2003-12-19;1,17000;0,871;0,29900
2003-12-22;1,17000;0,881;0,28900
2003-12-23;1,17000;0,892;0,27800
2003-12-24;1,17000;0,892;0,27800
2003-12-25;1,17000;0,891;0,27900
2003-12-26;1,17000;0,861;0,30900
2003-12-29;1,16250;0,871;0,29150
2003-12-30;1,15500;0,932;0,22300
2003-12-31;1,15188;0,922;0,22988
2004-01-01;1,15188;0,922;0,22988
2004-01-02;1,15000;0,902;0,24800
2004-01-05;1,15000;0,922;0,22800
2004-01-06;1,15000;0,912;0,23800
2004-01-07;1,14000;0,902;0,23800
2004-01-08;1,14000;0,871;0,26900
2004-01-09;1,14000;0,861;0,27900
2004-01-12;1,12000;0,871;0,24900
2004-01-13;1,12000;0,881;0,23900
2004-01-14;1,12000;0,871;0,24900
2004-01-15;1,12000;0,871;0,24900
2004-01-16;1,12000;0,881;0,23900
2004-01-19;1,12000;0,881;0,23900
2004-01-20;1,12000;0,871;0,24900
2004-01-21;1,12000;0,881;0,23900
2004-01-22;1,12000;0,871;0,24900
2004-01-23;1,12000;0,881;0,23900
2004-01-26;1,12000;0,902;0,21800
2004-01-27;1,12000;0,912;0,20800
2004-01-28;1,12000;0,932;0,18800
2004-01-29;1,13125;0,932;0,19925
2004-01-30;1,13000;0,912;0,21800
2004-02-02;1,13000;0,922;0,20800
2004-02-03;1,13000;0,932;0,19800
2004-02-04;1,13000;0,922;0,20800
2004-02-05;1,13000;0,932;0,19800
2004-02-06;1,13000;0,922;0,20800
2004-02-09;1,13000;0,932;0,19800
2004-02-10;1,13000;0,943;0,18700
2004-02-11;1,13000;0,922;0,20800
2004-02-12;1,12188;0,912;0,20988
2004-02-13;1,12000;0,912;0,20800
2004-02-16;1,12000;0,912;0,20800
2004-02-17;1,12000;0,912;0,20800
2004-02-18;1,12000;0,932;0,18800
2004-02-19;1,12000;0,932;0,18800
2004-02-20;1,12000;0,932;0,18800
2004-02-23;1,12000;0,943;0,17700
2004-02-24;1,12000;0,953;0,16700
2004-02-25;1,12000;0,963;0,15700
2004-02-26;1,12000;0,953;0,16700
2004-02-27;1,12000;0,943;0,17700
2004-03-01;1,12000;0,953;0,16700
2004-03-02;1,12000;0,963;0,15700
2004-03-03;1,12000;0,953;0,16700
2004-03-04;1,12000;0,963;0,15700
2004-03-05;1,12000;0,953;0,16700
2004-03-08;1,11000;0,943;0,16700
2004-03-09;1,11000;0,953;0,15700
2004-03-10;1,11000;0,953;0,15700
2004-03-11;1,11000;0,943;0,16700
2004-03-12;1,11000;0,953;0,15700
2004-03-15;1,11000;0,943;0,16700
2004-03-16;1,11000;0,953;0,15700
2004-03-17;1,11000;0,932;0,17800
2004-03-18;1,11000;0,932;0,17800
2004-03-19;1,11000;0,932;0,17800
2004-03-22;1,11000;0,932;0,17800
2004-03-23;1,11000;0,943;0,16700
2004-03-24;1,11000;0,932;0,17800
2004-03-25;1,11000;0,932;0,17800
2004-03-26;1,11000;0,943;0,16700
2004-03-29;1,11000;0,943;0,16700
2004-03-30;1,11000;0,953;0,15700
2004-03-31;1,11000;0,943;0,16700
2004-04-01;1,11000;0,932;0,17800
2004-04-02;1,11000;0,943;0,16700
2004-04-05;1,14000;0,932;0,20800
2004-04-06;1,14000;0,932;0,20800
2004-04-07;1,14000;0,932;0,20800
2004-04-08;1,14000;0,932;0,20800
2004-04-09;1,14000;0,932;0,20800
2004-04-12;1,14000;0,932;0,20800
2004-04-13;1,14000;0,943;0,19700
2004-04-14;1,14188;0,953;0,18888
2004-04-15;1,15000;0,943;0,20700
2004-04-16;1,15000;0,932;0,21800
2004-04-19;1,14938;0,943;0,20638
2004-04-20;1,15000;0,994;0,15600
2004-04-21;1,16875;0,983;0,18575
2004-04-22;1,17000;0,953;0,21700
2004-04-23;1,17000;0,973;0,19700
2004-04-26;1,17000;0,963;0,20700
2004-04-27;1,17000;0,973;0,19700
2004-04-28;1,17000;0,983;0,18700
2004-04-29;1,17875;0,973;0,20575
2004-04-30;1,18000;0,963;0,21700
2004-05-03;1,18000;0,973;0,20700
2004-05-04;1,18000;1,004;0,17600
2004-05-05;1,18000;0,983;0,19700
2004-05-06;1,18000;0,994;0,18600
2004-05-07;1,19000;1,055;0,13500
2004-05-10;1,24000;1,045;0,19500
2004-05-11;1,24000;1,045;0,19500
2004-05-12;1,24000;1,024;0,21600
2004-05-13;1,25000;0,994;0,25600
2004-05-14;1,26000;0,983;0,27700
2004-05-17;1,25813;0,994;0,26413
2004-05-18;1,26000;1,045;0,21500
2004-05-19;1,27000;1,035;0,23500
2004-05-20;1,28000;1,024;0,25600
2004-05-21;1,28000;1,024;0,25600
2004-05-24;1,29000;1,034;0,25600
2004-05-25;1,29000;1,075;0,21500
2004-05-26;1,30000;1,075;0,22500
2004-05-27;1,31000;1,065;0,24500
2004-05-28;1,31500;1,065;0,25000
2004-05-31;1,31500;1,065;0,25000
2004-06-01;1,32688;1,116;0,21088
2004-06-02;1,34000;1,164;0,17600
2004-06-03;1,36000;1,164;0,19600
2004-06-04;1,37375;1,195;0,17875
2004-06-07;1,40000;1,205;0,19500
2004-06-08;1,41000;1,256;0,15400
2004-06-09;1,42750;1,266;0,16150
2004-06-10;1,46875;1,276;0,19275
2004-06-11;1,52000;1,287;0,23300
2004-06-14;1,54125;1,368;0,17325
2004-06-15;1,56000;1,328;0,23200
2004-06-16;1,53375;1,287;0,24675
2004-06-17;1,55000;1,256;0,29400
2004-06-18;1,55000;1,266;0,28400
2004-06-21;1,55938;1,256;0,30338
2004-06-22;1,55938;1,307;0,25238
2004-06-23;1,57000;1,287;0,28300
2004-06-24;1,58625;1,276;0,31025
2004-06-25;1,58000;1,297;0,28300
2004-06-28;1,58625;1,307;0,27925
2004-06-29;1,60000;1,379;0,22100
2004-06-30;1,61000;1,266;0,34400
2004-07-01;1,60000;1,215;0,38500
2004-07-02;1,60000;1,286;0,31400
2004-07-05;1,57750;1,286;0,29150
2004-07-06;1,58000;1,266;0,31400
2004-07-07;1,58125;1,297;0,28425
2004-07-08;1,59000;1,266;0,32400
2004-07-09;1,59000;1,266;0,32400
2004-07-12;1,60000;1,286;0,31400
2004-07-13;1,60000;1,338;0,26200
2004-07-14;1,61000;1,338;0,27200
2004-07-15;1,62000;1,338;0,28200
2004-07-16;1,63000;1,338;0,29200
2004-07-19;1,63000;1,327;0,30300
2004-07-20;1,63250;1,348;0,28450
2004-07-21;1,65000;1,348;0,30200
2004-07-22;1,66000;1,358;0,30200
2004-07-23;1,66000;1,358;0,30200
2004-07-26;1,66188;1,419;0,24288
2004-07-27;1,67000;1,460;0,21000
2004-07-28;1,68000;1,450;0,23000
2004-07-29;1,69375;1,440;0,25375
2004-07-30;1,70000;1,440;0,26000
2004-08-02;1,69000;1,460;0,23000
2004-08-03;1,70000;1,481;0,21900
2004-08-04;1,70000;1,470;0,23000
2004-08-05;1,71000;1,470;0,24000
2004-08-06;1,71000;1,429;0,28100
2004-08-09;1,67000;1,480;0,19000
2004-08-10;1,68000;1,491;0,18900
2004-08-11;1,71000;1,430;0,28000
2004-08-12;1,71125;1,440;0,27125
2004-08-13;1,72000;1,429;0,29100
2004-08-16;1,72000;1,450;0,27000
2004-08-17;1,73000;1,471;0,25900
2004-08-18;1,73000;1,470;0,26000
2004-08-19;1,74000;1,470;0,27000
2004-08-20;1,74000;1,480;0,26000
2004-08-23;1,75000;1,501;0,24900
2004-08-24;1,76000;1,532;0,22800
2004-08-25;1,77000;1,542;0,22800
2004-08-26;1,78125;1,542;0,23925
2004-08-27;1,79000;1,552;0,23800
2004-08-30;1,79000;1,562;0,22800
2004-08-31;1,80000;1,583;0,21700
2004-09-01;1,80000;1,573;0,22700
2004-09-02;1,81000;1,593;0,21700
2004-09-03;1,82000;1,644;0,17600
2004-09-06;1,85000;1,644;0,20600
2004-09-07;1,86000;1,623;0,23700
2004-09-08;1,86250;1,644;0,21850
2004-09-09;1,87000;1,634;0,23600
2004-09-10;1,87438;1,654;0,22038
2004-09-13;1,88000;1,644;0,23600
2004-09-14;1,88000;1,654;0,22600
2004-09-15;1,88813;1,665;0,22313
2004-09-16;1,91000;1,665;0,24500
2004-09-17;1,91000;1,695;0,21500
2004-09-20;1,91875;1,695;0,22375
2004-09-21;1,93000;1,716;0,21400
2004-09-22;1,94125;1,705;0,23625
2004-09-23;1,95000;1,716;0,23400
2004-09-24;1,96000;1,726;0,23400
2004-09-27;1,97000;1,715;0,25500
2004-09-28;1,97500;1,716;0,25900
2004-09-29;2,00563;1,705;0,30063
2004-09-30;2,02000;1,705;0,31500
2004-10-01;2,02750;1,685;0,34250
2004-10-04;2,03125;1,685;0,34625
2004-10-05;2,04000;1,706;0,33400
2004-10-06;2,04500;1,705;0,34000
2004-10-07;2,06000;1,695;0,36500
2004-10-08;2,06000;1,685;0,37500
2004-10-11;2,05250;1,685;0,36750
2004-10-12;2,05813;1,684;0,37413
2004-10-13;2,07000;1,716;0,35400
2004-10-14;2,07000;1,726;0,34400
2004-10-15;2,07000;1,746;0,32400
2004-10-18;2,07875;1,777;0,30175
2004-10-19;2,08000;1,818;0,26200
2004-10-20;2,09000;1,818;0,27200
2004-10-21;2,10000;1,838;0,26200
2004-10-22;2,11000;1,838;0,27200
2004-10-25;2,11000;1,869;0,24100
2004-10-26;2,11938;1,910;0,20938
2004-10-27;2,13000;1,910;0,22000
2004-10-28;2,16000;1,900;0,26000
2004-10-29;2,17000;1,899;0,27100
2004-11-01;2,18000;1,920;0,26000
2004-11-02;2,19000;1,982;0,20800
2004-11-03;2,20000;1,951;0,24900
2004-11-04;2,21000;1,971;0,23900
2004-11-05;2,22000;2,022;0,19800
2004-11-08;2,26000;2,043;0,21700
2004-11-09;2,27375;2,084;0,18975
2004-11-10;2,27625;2,064;0,21225
2004-11-11;2,29000;2,073;0,21700
2004-11-12;2,29000;2,063;0,22700
2004-11-15;2,30000;2,094;0,20600
2004-11-16;2,31000;2,136;0,17400
2004-11-17;2,33000;2,125;0,20500
2004-11-18;2,33875;2,135;0,20375
2004-11-19;2,34500;2,135;0,21000
2004-11-22;2,36000;2,155;0,20500
2004-11-23;2,38000;2,177;0,20300
2004-11-24;2,38063;2,176;0,20463
2004-11-25;2,39000;2,176;0,21400
2004-11-26;2,40000;2,196;0,20400
2004-11-29;2,40000;2,217;0,18300
2004-11-30;2,41000;2,228;0,18200
2004-12-01;2,41875;2,217;0,20175
2004-12-02;2,43750;2,217;0,22050
2004-12-03;2,44000;2,207;0,23300
2004-12-06;2,44000;2,227;0,21300
2004-12-07;2,45000;2,248;0,20200
2004-12-08;2,46000;2,238;0,22200
2004-12-09;2,47000;2,238;0,23200
2004-12-10;2,48000;2,248;0,23200
2004-12-13;2,49000;2,227;0,26300
2004-12-14;2,50000;2,228;0,27200
2004-12-15;2,50125;2,207;0,29425
2004-12-16;2,51000;2,197;0,31300
2004-12-17;2,52000;2,196;0,32400
2004-12-20;2,52125;2,196;0,32525
2004-12-21;2,53000;2,218;0,31200
2004-12-22;2,53000;2,187;0,34300
2004-12-23;2,54875;2,186;0,36275
2004-12-24;2,55000;2,186;0,36400
2004-12-27;2,55000;2,237;0,31300
2004-12-28;2,55000;2,259;0,29100
2004-12-29;2,56000;2,228;0,33200
2004-12-30;2,56000;2,228;0,33200
2004-12-31;2,56438;2,217;0,34738
2005-01-03;2,56438;2,247;0,31738
2005-01-04;2,57000;2,351;0,21900
2005-01-05;2,59000;2,320;0,27000
2005-01-06;2,61000;2,310;0,30000
2005-01-07;2,61000;2,319;0,29100
2005-01-10;2,62000;2,319;0,30100
2005-01-11;2,63000;2,351;0,27900
2005-01-12;2,64000;2,330;0,31000
2005-01-13;2,66000;2,340;0,32000
2005-01-14;2,66000;2,360;0,30000
2005-01-17;2,67000;2,360;0,31000
2005-01-18;2,67000;2,339;0,33100
2005-01-19;2,68000;2,371;0,30900
2005-01-20;2,69250;2,351;0,34150
2005-01-21;2,70000;2,350;0,35000
2005-01-24;2,70000;2,350;0,35000
2005-01-25;2,70000;2,412;0,28800
2005-01-26;2,71000;2,412;0,29800
2005-01-27;2,73000;2,433;0,29700
2005-01-28;2,74250;2,453;0,28950
2005-01-31;2,75000;2,463;0,28700
2005-02-01;2,75000;2,515;0,23500
2005-02-02;2,75000;2,505;0,24500
2005-02-03;2,77000;2,484;0,28600
2005-02-04;2,77000;2,483;0,28700
